,Company Name,Last Price,% Chg,52 wkHigh,52 wkLow,Market Cap(Rs. cr)
21,Asian Hotels ,90.45,-1.04,105.8,44.25,175.95
22,The Byke Hosp ,29.8,2.23,35.6,11.15,119.49
23,Kamat Hotels ,46.5,-3.02,57.1,26.05,109.67
24,Country Club ,6.61,-2.22,7.29,2.5,108.05
25,Graviss Hosp ,14.9,-4.49,20.2,9.48,105.07
26,Guj Hotels ,187.3,0.92,204.45,71.0,70.94
27,CHL ,11.34,-1.99,12.44,5.25,62.16
28,Savera Ind ,49.8,-0.4,56.0,30.6,59.4
29,Royale Manor ,23.4,4.93,23.4,9.95,39.62
30,Dhanada Corp ,6.2,0.65,7.49,2.0,34.68
31,Best Eastern ,19.85,0.0,23.3,6.75,33.45
32,TGB Banquets ,8.05,-1.59,10.05,2.1,23.58
33,Jindal Hotels ,35.1,2.18,41.7,17.3,23.34
34,Phoenix Town ,15.57,4.85,19.15,8.3,21.77
35,Viceroy Hotels ,3.96,-4.81,5.16,1.81,16.79
36,Polo Hotels ,5.69,-1.9,6.31,2.28,12.73
37,Ras Resorts ,28.55,-4.99,42.0,13.8,11.33
38,HS India ,6.49,1.41,6.98,3.65,10.54
39,VIDLI Rest. ,23.6,0.0,23.95,9.63,10.22
40,Sanghvi Brands,6.43,-4.74,12.78,3.15,6.7
41,Tatia Skylines ,4.69,4.92,4.69,1.27,5.63
42,Pecos Hotels ,29.95,3.28,59.75,16.0,3.92
0,HUL ,2486.25,0.27,2531.5,2001.0,584166.52
1,Dabur India ,566.95,0.11,582.7,443.2,100228.35
2,Godrej Consumer ,870.9,-1.12,941.0,641.65,89048.33
3,Marico ,516.4,0.12,527.4,333.3,66687.21
4,Colgate ,1697.8,0.72,1755.0,1322.8,46177.72
5,P and G ,13704.55,1.08,14100.0,9700.05,44485.98
6,Emami ,558.8,1.66,566.7,201.4,24839.43
7,Gillette India ,5636.7,-0.09,6730.15,4825.0,18367.31
8,Sheela Foam ,2301.7,0.73,2440.0,1225.0,11228.34
9,Orient Electric ,310.1,-1.52,344.9,171.1,6579.87
10,Jyothy Labs ,154.45,-0.52,166.0,112.4,5671.54
11,VIP Industries ,384.85,-0.23,423.4,248.6,5438.6
12,Bajaj Consumer,288.35,-0.88,323.5,138.6,4254.32
13,Safari Ind ,646.3,-0.06,726.25,350.1,1446.84
14,Inflame Applian ,282.0,0.0,298.4,67.0,169.2
15,JHS Svendgaard ,23.0,-2.34,33.3,12.17,148.12
16,Lykis ,34.35,4.89,39.35,15.5,66.55
17,Radix Ind ,35.45,0.14,77.2,26.6,53.2
18,Pee Cee Cosma ,174.05,-0.88,181.45,64.0,46.06
19,Lehar Footwears ,31.0,0.16,32.45,15.75,42.4
20,Ador Multi ,88.25,-1.29,137.9,25.7,41.24
21,SR Industries ,3.0,-1.64,3.82,0.45,5.9
0,Nirlon ,314.9,3.72,319.8,225.25,2837.82
1,HG Infra Engg ,362.75,0.08,434.9,150.8,2364.08
2,Indian Hume ,215.9,-0.39,240.0,153.0,1045.97
3,Power Mech ,680.0,0.19,744.9,354.1,1000.33
4,Likhitha ,408.0,0.01,480.0,120.0,804.78
5,MEP Infra ,26.55,4.73,27.45,12.16,487.05
6,Bharat Road Net ,33.55,-1.47,42.3,26.35,281.65
7,OM Infra ,28.05,-2.09,30.95,12.7,270.13
8,Generic Eng ,44.7,0.45,68.15,36.1,188.36
9,Mcnally Bh Engg ,8.56,-4.14,12.5,4.38,181.1
10,ILandFS Trans ,3.15,3.62,3.3,1.03,103.62
11,A2Z Infra Eng ,5.88,-4.39,6.47,3.49,103.56
12,K.P. Energy,74.5,-0.27,90.3,51.05,82.81
13,Kings Infra ,32.65,1.4,36.2,20.1,76.77
14,Jyoti Structure ,6.86,4.89,8.4,1.96,75.14
15,Expo Gas Cont ,7.22,-4.87,8.59,2.15,13.74
16,Anubhav Infra ,4.76,4.62,5.7,2.75,10.19
17,Raunaq EPC Int ,27.0,2.47,28.35,18.3,9.03
18,IND Renewable ,11.62,4.97,13.61,7.01,3.52
19,Vardhman Concre ,4.8,3.67,4.9,2.97,3.44
0,JSW Steel ,677.95,1.87,773.0,185.65,163875.46
1,Tata Steel ,1112.45,1.15,1246.8,312.25,125316.34
2,Hindalco ,370.5,0.64,428.3,143.4,83247.67
3,SAIL ,124.95,0.68,151.1,29.2,51610.91
4,NMDC ,176.0,-1.59,213.15,75.6,51578.66
5,Jindal Steel ,387.55,0.54,501.6,143.0,39530.72
6,APL Apollo ,1621.85,2.4,1650.05,304.46,20256.26
7,KIOCL ,266.8,-1.77,306.8,95.0,16214.8
8,Tata Steel BSL,90.4,-0.28,109.6,18.45,9884.7
9,Shyam Metalics ,377.6,23.4,377.6,306.0,9631.85
10,Jindal Stainles ,104.2,2.46,110.7,34.0,5076.98
11,Godawari Power ,1350.0,1.75,1561.95,153.1,4756.89
12,Jindal (Hisar) ,197.0,-0.96,212.0,59.85,4647.91
13,Tata Steel Long ,918.0,-0.4,1091.3,235.0,4140.18
14,Mishra Dhatu Ni ,210.35,1.91,236.0,172.9,3940.7
15,Tata Metaliks ,1108.25,-0.47,1374.0,462.0,3499.58
16,Jindal Saw ,105.9,-0.19,119.4,54.35,3386.2
17,Jai Corp ,149.55,2.47,169.6,78.2,2668.71
18,Sarda Energy ,641.05,-2.49,747.25,160.1,2310.94
19,Tinplate ,204.65,-0.29,235.0,114.4,2142.02
20,Mah Seamless ,317.15,1.29,349.95,194.0,2124.89
21,Orissa Minerals ,3349.45,-1.53,3800.0,1578.0,2009.67
22,JSW Ispat Speci ,38.2,-4.98,67.6,12.4,1793.67
23,Kalyani Steels ,403.3,0.93,418.7,187.95,1760.53
24,Usha Martin ,53.25,0.57,58.45,17.0,1622.75
25,Mukand ,112.85,0.67,137.85,18.6,1595.77
26,Sandur Manganes ,1705.0,0.68,1865.0,540.0,1534.83
27,Sunflag Iron ,80.15,0.44,92.75,36.2,1444.46
28,Gallantt Ispat ,50.7,0.8,60.35,25.35,1431.57
29,Prakash Ind ,74.75,0.34,104.65,31.35,1338.64
30,Jayaswal Neco ,19.8,-1.74,24.3,2.65,1264.49
31,Technocraft Ind ,456.85,0.74,498.9,214.4,1117.53
32,Lloyds Metals ,43.0,-2.27,46.85,9.01,1082.52
33,Shankara Buildi ,448.3,3.46,518.3,280.0,1024.34
34,Vardhman Steels ,221.35,3.9,236.0,54.55,896.62
35,Welspun Special ,15.3,-1.23,17.25,7.81,811.04
36,Beekay Steel ,421.95,1.31,463.0,153.5,804.75
37,Nelcast ,72.55,-1.56,82.9,40.25,631.19
38,Gallantt Metal ,64.45,-0.69,73.0,27.25,524.12
39,Steel Exchange,57.95,0.43,71.0,21.55,510.43
40,JTL Infra ,457.0,0.84,598.3,87.0,484.76
41,Raghav Producti ,421.9,2.37,468.5,89.3,458.87
42,Kamdhenu ,160.75,-0.16,179.1,65.4,432.99
43,MSP Steel ,10.95,1.11,13.35,5.86,422.03
44,Pennar Inds ,26.65,0.0,29.5,14.3,378.86
45,ISMT ,21.8,3.56,21.8,4.22,319.37
46,Shri Bajrang ,305.05,1.99,305.05,25.55,274.55
47,Good Luck ,106.55,-0.79,120.45,34.05,261.11
48,Electrotherm ,171.55,-4.67,197.9,88.25,218.6
49,Scan Steels ,41.45,4.94,41.45,14.5,217.0
50,Mideast Steels ,15.32,-4.96,16.12,4.21,211.22
51,Panchmahal Stee ,106.5,4.98,106.95,17.6,203.18
52,KIC Metaliks ,50.05,-0.4,53.9,21.55,177.66
53,Manaksia Steels ,24.45,-1.01,30.35,8.8,160.23
54,Incredible Ind ,31.95,-1.08,36.5,15.05,149.41
55,Mahamaya Steel ,92.1,0.16,130.5,66.55,136.04
56,Suraj ,65.1,-2.91,74.65,15.85,125.41
57,Bihar Sponge ,12.75,2.0,12.75,0.49,115.01
58,Visa Steel ,9.83,-1.7,11.92,4.78,113.82
59,Bedmutha Ind ,34.0,-4.23,43.05,12.14,109.7
60,La Tim Metal ,122.15,-4.98,131.95,29.2,107.88
61,Manaksia Coated ,14.18,-2.54,18.3,3.61,92.93
62,Uttam Galva ,5.98,2.93,11.08,5.34,85.07
63,Nova Iron ,20.64,-4.97,21.72,3.16,74.59
64,Hisar Metal ,134.0,0.37,143.0,52.15,72.36
65,Suraj Products ,58.6,-2.33,61.0,7.66,66.8
66,M.D. Inducto ,26.55,1.53,113.9,25.75,66.6
67,Kridhan Infra ,6.33,-4.95,7.94,2.2,60.0
68,India Steel ,1.49,1.36,1.49,0.35,59.31
69,SAL Steel ,5.7,-1.89,6.66,2.4,48.43
70,Rathi Bars ,28.75,-0.52,29.2,7.26,46.95
71,Kanishk Steel ,16.1,-0.62,18.12,4.94,45.78
72,Narayani Steels ,38.4,-2.66,41.9,16.45,41.89
73,Gyscoal Alloys ,2.53,-4.89,3.9,1.9,40.04
74,Sharda Ispat ,77.7,-0.38,92.65,23.75,39.45
75,Vaswani Ind ,12.96,-4.99,15.98,4.02,38.88
76,Bansal Roofing ,117.85,4.99,154.5,27.0,38.84
77,Oil Country ,7.1,4.87,7.47,3.66,31.45
78,Akashdeep Metal ,36.0,-0.83,49.9,15.45,30.61
79,Ankit Metal ,1.96,-2.0,2.03,0.38,27.66
80,Shah Alloys ,13.93,4.97,13.93,5.47,27.58
81,Metal Coatings ,35.2,0.0,39.9,19.95,25.79
82,Remi Edelstahl ,20.0,4.44,22.65,10.78,21.96
83,Prakash Steelag ,1.23,4.24,1.35,0.55,21.53
84,Riddhi Steel &,23.0,0.0,23.35,7.7,19.07
85,Ashirwad Steel ,13.95,1.09,16.81,6.78,17.44
86,Ashiana Ispat ,17.45,3.87,21.05,6.12,13.9
87,Rishabh Digha ,23.5,-1.88,30.45,17.05,12.89
88,Garg Furnace ,28.1,4.85,38.95,8.64,11.26
89,Aanchal Ispat ,5.37,-3.07,7.71,3.84,11.2
90,Unison Metals ,26.7,2.69,52.0,21.25,8.56
91,Shree Steel Wir ,24.2,4.09,31.7,14.4,8.01
92,Ahmedabad St ,16.68,3.15,18.9,8.6,6.83
93,Vallabh Steels ,9.95,0.81,11.2,5.89,4.93
94,Gopal Iron ,5.5,0.0,5.98,4.94,2.7
95,Chennai Ferrous ,6.0,0.0,6.79,3.32,2.16
96,Elango Ind ,4.61,-1.91,5.18,1.95,1.76
0,NIIT ,272.75,0.0,307.4,90.8,3622.54
1,Aptech ,240.9,-1.31,272.6,92.9,980.93
2,Educomp Sol ,3.89,1.04,4.95,2.28,47.64
3,Jetking Info ,42.35,2.67,52.0,24.0,25.02
0,Smartlink Net ,109.5,0.27,125.0,63.0,109.23
0,TCS ,3360.9,3.03,3360.9,2008.0,1243214.18
1,Infosys ,1547.55,2.97,1547.55,692.3,659453.11
2,Wipro ,548.3,1.48,564.0,213.1,300425.85
3,HCL Tech ,993.0,2.09,1073.55,545.15,269466.94
4,Tech Mahindra ,1075.0,1.78,1092.4,536.45,104166.29
5,L&T Infotech ,4192.3,1.84,4499.9,1863.6,73278.39
6,Mindtree ,2535.05,2.22,2535.05,897.0,41759.72
7,MphasiS ,2049.8,3.19,2132.3,821.6,38415.83
8,Oracle Fin Serv ,3592.35,0.23,3794.5,2641.0,30936.23
9,COFORGE LTD. ,4011.1,1.91,4045.0,1352.0,24304.2
10,Persistent ,2577.3,0.51,2634.2,600.4,19697.02
11,Happiest Minds,929.85,2.38,955.0,166.0,13656.11
12,Affle India ,4604.8,-0.09,6287.0,1425.0,12271.89
13,Birlasoft ,389.2,0.34,421.0,81.9,10803.55
14,Route ,1722.65,-0.11,1979.0,350.0,9942.03
15,Intellect Desig ,729.7,-0.8,847.95,101.0,9760.02
16,Cyient ,851.1,0.03,919.1,220.0,9370.7
17,Sonata ,709.5,-0.64,749.9,217.25,7461.05
18,Zensar Tech ,297.0,0.24,346.95,120.5,6702.1
19,KPIT Tech ,243.4,0.87,257.5,58.5,6672.66
20,Mastek ,2275.3,1.42,2275.3,361.0,5750.29
21,R Systems Intl ,158.95,11.98,158.95,92.9,1901.62
22,Quick Heal Tech ,270.4,0.76,287.45,109.95,1736.18
23,3i Infotech ,10.07,-5.0,11.65,2.19,1627.97
24,Sasken Tech ,1032.5,1.2,1078.8,450.0,1554.0
25,RPSG VENTURES ,524.45,3.42,604.0,149.35,1390.39
26,Datamatics Glob ,180.1,-0.33,189.7,44.45,1061.68
27,Xchanging Sol ,77.9,-1.14,99.7,43.05,867.83
28,Expleo Solution ,679.6,-1.63,732.3,262.0,696.76
29,Kellton Tech ,71.9,0.35,91.95,14.55,693.04
30,Zen Tech ,83.0,-0.6,103.8,47.0,659.93
31,Xtglobal ,35.3,-0.56,40.5,13.1,423.49
32,FCS Software ,2.47,-4.63,2.59,0.37,422.26
33,Trigyn Tech ,126.65,-1.17,146.0,29.8,389.9
34,Cybertech ,140.0,0.65,182.0,38.5,386.39
35,Genesys Int ,118.2,0.94,136.35,27.4,369.09
36,Allied Digital ,64.15,2.07,74.75,10.7,325.28
37,Onward Tech ,193.65,-1.73,227.9,50.6,317.45
38,AXISCADES Techn ,81.3,-1.03,105.0,36.5,306.98
39,Securekloud Tec ,92.3,0.27,122.85,24.85,281.68
40,Majesco ,91.8,-2.44,1019.0,12.2,262.82
41,Inspirisys Solu ,50.8,-2.5,58.5,20.6,201.25
42,Softsol India ,95.9,1.97,103.5,28.45,161.33
43,Dynacons Sys ,153.05,-1.45,175.0,20.35,155.09
44,ASM Tech ,148.25,-2.88,172.75,31.35,148.25
45,Jeevan Scient ,96.7,-4.96,124.0,16.0,147.97
46,Rolta ,8.81,-4.96,9.28,3.19,146.15
47,Palred Tech ,148.0,0.95,170.9,15.57,144.04
48,Sagarsoft ,252.2,-1.98,252.2,12.5,140.22
49,Danlaw Tech ,324.05,-1.65,395.95,36.05,120.14
50,Indian Infotech ,1.12,1.82,1.12,0.15,112.39
51,IZMO ,84.3,-1.23,95.05,18.75,111.21
52,Kernex Micro ,74.95,-2.54,84.9,15.75,93.68
53,VEDAVAAG System ,40.6,-0.85,48.75,18.0,93.08
54,CG-Vak Software ,179.8,10.41,179.8,38.0,90.8
55,WEP Solutions ,23.55,2.17,24.85,11.85,85.22
56,Bodhtree Cons ,40.8,0.0,55.5,22.5,81.43
57,Athena Global ,59.7,4.92,65.4,24.05,70.8
58,Cambridge Tech ,35.6,4.71,53.0,14.8,69.89
59,Tera Software ,55.5,-2.63,72.3,23.55,69.44
60,Elnet Tech ,169.5,0.8,189.0,83.65,67.8
61,Pressman Advt ,28.75,-2.04,32.0,15.65,67.51
62,Nettlinx ,54.1,1.6,75.0,19.7,62.02
63,B2B Software ,49.05,-2.0,55.2,6.18,56.83
64,Megasoft ,12.74,0.87,15.3,6.1,56.4
65,Vama Ind ,7.75,-2.15,10.08,5.25,40.72
66,Atishay ,35.0,-5.91,50.55,23.5,38.43
67,Cranes Software ,2.97,1.71,2.97,0.35,34.98
68,Saven Tech ,29.85,-0.83,53.45,13.0,32.47
69,Alphalogic Tech ,111.2,15.83,111.2,63.9,30.87
70,Cressanda Sol ,0.95,1.06,0.95,0.19,28.84
71,Goldstone Tech ,13.4,-0.15,17.41,7.36,25.17
72,COSYN ,30.45,-0.98,37.1,17.75,22.84
73,Sphere Global ,10.96,-4.53,13.68,4.19,20.02
74,Jonjua Overseas ,35.2,-4.99,95.5,28.15,17.74
75,Southern Infosy ,26.5,-0.19,35.0,5.6,13.41
76,Bartronics ,3.93,-1.26,4.99,1.36,13.38
77,Usha Martin Edu ,4.7,-4.86,8.25,1.01,12.42
78,VCU Data Mgmt ,7.74,0.0,8.13,1.87,12.0
79,Sankhya Infotec ,6.22,4.89,6.22,2.45,9.08
80,Everest Market ,14.0,-1.34,15.67,6.65,7.04
81,Netlink Sol ,25.95,4.85,25.95,8.2,6.56
82,Nihar Info ,8.0,0.63,9.44,2.79,6.53
83,Objectone Info ,6.11,-4.98,7.29,1.32,6.42
84,Tranway ,6.0,-9.09,11.78,3.26,6.36
85,AJEL ,4.8,1.69,6.29,1.68,5.59
86,Capricorn ,6.48,4.85,9.38,5.5,2.59
87,Centerac Tech ,1.71,4.91,2.08,1.05,1.89
88,I PowerSolution ,3.81,1.87,4.02,3.54,1.7
89,T Spirutual ,0.76,-1.3,0.79,0.21,1.52
90,Pagaria Energy ,2.3,-1.71,4.03,1.0,1.0
0,Syngene Intl ,581.15,0.49,644.65,396.05,23292.29
1,Jubilant Ingrev ,540.15,-0.94,611.9,1.0,8630.58
2,Vimta Labs ,249.95,-1.11,304.0,82.2,552.58
3,Vineet Lab ,56.3,-4.98,62.9,10.0,51.9
0,Greenlam Ind ,1169.0,0.56,1380.0,585.0,2821.54
1,Stylam Ind ,888.5,-0.36,1023.0,147.63,1505.84
2,Deco Mica ,31.6,-4.96,36.8,8.89,13.27
3,Suncare Traders ,0.7,-5.41,1.44,0.38,11.78
0,Sreeleathers ,208.1,0.24,233.95,116.05,482.67
1,Bhartiya Inter ,254.0,-0.39,263.25,92.9,309.94
2,Superhouse ,174.0,0.55,181.85,74.05,191.84
3,Super Tannery ,7.45,2.19,7.45,2.36,80.44
4,Phoenix Intl ,22.0,0.46,22.4,10.15,36.94
5,Euro Leder ,15.0,2.39,23.75,12.1,6.71
6,Oscar Global ,2.8,-2.1,7.0,2.4,0.92
0,Emerald Leisure ,76.2,4.96,82.0,39.8,38.15
0,HDFC Life ,716.05,-0.21,746.0,514.7,144795.36
1,SBI Life Insura ,1001.9,0.12,1040.0,755.55,100200.97
2,ICICI Prudentia ,605.0,-0.02,613.2,397.65,86910.5
0,Aegis Logistics ,344.95,-1.43,388.9,108.1,12107.75
1,Ritco Logistics ,24.75,4.65,31.4,13.21,60.58
2,Kesar Terminals ,52.0,-0.19,63.2,23.65,56.82
3,Chartered Logis ,5.28,-0.19,6.25,2.43,52.45
4,Sanco Trans ,256.15,-4.21,342.9,108.5,46.11
5,JITF Infralogis ,14.89,4.93,15.1,5.25,38.27
6,Balurghat Tech ,14.2,8.31,14.2,5.85,25.84
0,ConfidencePetro ,60.05,-0.08,68.25,17.2,1705.49
0,Castrol ,145.55,-0.07,154.9,104.0,14396.68
1,Tide Water Oil ,12395.15,-0.13,12991.45,3917.35,4319.46
2,Gulf Oil Lubric ,691.2,-0.11,846.15,564.1,3478.71
3,Savita Oil Tech ,1332.15,0.49,1390.0,629.0,1841.04
4,Panama Petro ,245.05,0.18,263.9,39.65,1482.4
5,GP Petroleums ,62.3,-0.16,77.6,29.2,317.63
0,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available
0,Poly Medicure ,941.0,-1.8,1163.0,286.0,9022.36
1,Nureca ,1627.5,5.0,1770.0,559.25,1627.53
2,Opto Circuits ,4.96,-4.98,19.85,2.77,149.11
3,GKB Ophthalmics ,109.7,-4.9,119.0,45.0,55.3
4,Ideal Texbuild ,6.9,-1.71,9.54,2.7,9.84
0,Rajdarshan Ind ,15.7,4.74,15.87,8.3,4.88
0,Bharat Forge ,732.4,0.17,790.3,306.45,34099.71
1,Ratnamani Metal ,2011.05,-1.1,2142.65,972.0,9397.23
2,Welspun Corp ,148.85,0.64,165.0,77.4,3884.23
3,Kirloskar Ferro ,233.6,-0.6,270.0,65.25,3232.42
4,Electrosteel ,36.05,-0.83,40.25,13.15,1560.8
5,Srikalahasthi ,214.6,0.42,230.35,109.5,1002.15
6,Gandhi Spl Tube ,427.85,-1.52,442.05,180.0,552.72
7,Kalyani Forge ,205.7,-4.59,239.9,123.2,74.83
8,National Fittin ,61.0,-3.79,73.9,22.25,55.41
9,Captain Technoc ,45.0,17.8,45.0,15.0,45.95
10,Guj Intrux ,123.8,10.49,130.0,74.15,42.53
11,Welcast Steels ,380.0,-1.45,603.75,288.6,24.25
0,Hind Zinc ,336.95,1.89,362.4,179.85,142372.12
1,Vedanta ,252.8,0.66,296.25,91.25,93970.73
2,Hind Copper ,151.6,-0.59,196.9,30.5,14660.08
3,Gravita India ,126.0,0.56,134.35,41.25,869.88
4,Bharat Wire Rop ,62.1,0.57,62.95,17.5,388.58
5,Ram Ratna Wires ,116.7,0.95,134.95,61.0,256.74
6,Bhagyanagar Ind ,49.5,-0.7,60.4,14.3,158.38
7,Nile ,488.0,1.72,529.0,207.15,146.49
8,Cubex Tubings ,25.9,1.57,32.2,9.71,37.09
9,Shalimar Wires ,7.93,4.89,10.12,3.16,33.9
10,UTL Industries ,10.21,-8.43,16.45,4.95,33.65
11,Baroda Extrusio ,1.22,4.27,1.22,0.19,18.18
12,RCI Industries ,9.4,-2.29,15.68,6.0,14.74
13,Starlit Power ,13.7,-4.53,22.0,11.5,13.79
0,Info Edge ,4770.0,-0.24,5876.05,2664.35,61430.03
1,IRCTC ,2077.0,-0.05,2184.15,1291.0,33232.0
2,Quess Corp ,830.9,2.37,888.0,306.75,12270.64
3,SIS ,427.65,-1.16,478.0,313.65,6274.8
4,TeamLease Ser. ,3595.55,-0.06,4064.95,1630.3,6147.23
5,Delta Corp ,179.9,0.87,201.95,83.4,4800.11
6,Alankit ,23.0,-0.65,24.9,11.5,328.8
7,Shangar Decor ,9.5,-1.55,30.15,8.33,11.63
0,PowerGrid InvIT ,112.6,0.29,115.25,100.0,10246.59
1,BB ETF-April 31 ,1042.15,-0.13,1049.99,974.9,6781.26
2,IRB InvIT ,56.9,0.18,60.0,32.99,3303.05
3,Va Tech Wabag ,349.1,0.69,396.2,105.4,2171.07
4,Antony Waste ,343.2,2.6,492.75,241.0,970.82
5,Sanghvi Movers ,196.25,-0.13,208.9,56.8,849.53
6,Xelpmoc Design,332.0,1.22,387.35,66.65,455.02
7,Kaya ,331.0,-0.72,390.95,192.1,426.58
8,Cupid ,219.45,0.02,295.0,190.3,292.7
9,Cosco India ,156.6,-2.55,179.5,65.0,65.16
10,Knowledge Marin ,53.0,2.91,54.5,36.3,54.25
11,Gothi Plascon ,22.8,-5.0,25.15,8.25,23.26
12,Vivanta Industr ,11.12,0.0,19.4,1.93,11.12
13,Amardeep ,1.57,0.0,1.73,0.8,10.37
0,ICICI Lombard,1526.0,-0.58,1625.0,1201.0,69379.83
1,New India Assur ,165.55,-1.25,197.0,99.55,27282.64
0,Reliance ,2178.5,-1.21,2368.8,1696.0,1404065.0
1,ONGC ,122.65,-0.65,128.45,64.15,154297.12
2,Petronet LNG ,228.7,-0.85,280.0,207.4,34305.0
3,Oil India ,154.3,1.15,154.85,83.1,16732.37
4,HOEC ,118.75,0.47,124.6,60.65,1570.39
5,Asian Energy ,113.25,2.44,121.45,65.0,431.19
6,Jindal Drilling ,126.15,0.28,134.6,61.05,365.6
7,Aban Offshore ,47.4,-2.17,52.6,17.4,276.65
8,Deep Ind ,84.45,2.05,97.6,10.0,270.24
9,Selan Explore ,173.05,5.45,173.05,92.5,263.04
10,Deep Energy Res ,42.65,-0.12,89.75,30.8,136.48
11,Gujarat Natural ,13.23,0.99,19.61,9.2,74.42
12,Continent Petro ,58.75,-0.68,63.95,7.84,32.67
0,CAMS ,2774.5,-0.44,2944.8,1230.0,13546.64
1,Just Dial ,1005.2,-0.68,1108.5,333.05,6219.36
2,Matrimony.com ,955.85,1.06,1242.0,340.0,2186.3
3,Citizen Info ,6.09,0.0,6.39,1.95,3.29
0,Vikas Proppant,2.82,-4.41,12.55,2.01,145.14
1,Kothari Ferment ,82.0,-2.32,112.9,40.15,123.0
2,Indrayani Biot ,10.5,1.94,12.79,4.75,35.94
3,Acewin Agriteck ,9.25,-1.6,20.18,6.05,9.49
4,Techindia Nirm ,5.82,-2.84,6.91,2.27,8.34
5,Ozone World ,18.3,-1.88,96.0,16.15,6.77
6,SC Agrotech ,3.3,4.76,3.3,0.75,1.98
0,Responsive Ind ,142.5,-0.56,205.0,67.9,3803.51
1,Sri KPR Ind ,18.65,3.04,22.0,5.65,37.57
2,PG Industry ,5.13,0.2,7.05,2.0,6.13
0,Agarwal Ind ,312.0,-0.76,319.7,53.0,369.62
0,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available
0,Jindal PolyFilm ,906.55,0.74,954.9,313.1,3969.46
1,Cosmo Films ,877.05,1.11,893.85,273.0,1593.84
2,Ester Ind ,133.55,-0.93,159.1,46.85,1113.72
3,Bilcare ,59.7,-0.75,70.0,27.55,140.57
0,Hind Tin Works ,87.7,-2.01,95.8,37.05,91.21
1,Rollatainers ,3.29,-4.91,5.11,1.63,82.29
2,Scandent Imag ,19.0,5.56,19.5,5.37,60.99
3,AMD Industries ,28.85,9.9,28.85,12.01,55.3
4,Radha Madhav ,3.23,-5.0,5.2,1.9,29.49
5,Shetron ,30.0,-3.23,34.0,16.05,27.01
6,Perfect Pack ,121.2,-4.3,153.8,100.6,16.14
7,Guj Containers ,19.9,0.0,23.45,7.64,11.24
8,Duro Pack ,21.25,-2.75,25.2,9.35,11.2
9,Trans Freight ,11.39,4.98,12.44,3.12,8.29
0,Polyplex Corp ,1350.45,2.81,1395.0,465.0,4239.4
0,Kanpur Plast ,220.6,-0.34,274.9,49.2,315.74
1,RDB Rasayans ,96.95,-5.23,105.5,31.0,171.74
2,Rishi Techtex ,28.0,-1.58,30.85,13.1,20.69
3,Jumbo Bag ,11.65,0.0,14.03,6.7,9.76
4,Gopala Poly ,38.1,1.87,38.1,2.71,0.85
0,Uflex ,473.0,0.65,483.0,196.25,3415.6
1,Huhtamaki India ,289.5,0.24,352.45,200.0,2186.36
2,Emmbi Ind ,101.55,2.68,112.0,62.0,179.64
3,Shri Rama Multi ,15.3,-0.65,18.01,4.56,97.11
0,EPL ,279.35,0.02,318.75,175.0,8815.33
1,Shri Jagdamba ,799.75,0.24,865.0,163.5,700.42
2,Ecoplast ,75.0,-1.12,108.0,65.7,22.5
0,Asian Paints ,3018.65,1.01,3091.0,1575.0,289548.24
1,Berger Paints ,806.85,0.12,842.55,471.85,78368.94
2,Kansai Nerolac ,581.95,-0.4,679.6,376.5,31362.43
3,Indigo Paints ,2565.8,-0.57,3348.0,1490.0,12205.25
4,Akzo Nobel ,2318.25,-0.12,2510.0,1783.95,10557.38
5,Shalimar Paints ,105.05,-0.14,126.0,55.5,570.42
0,JK Paper ,200.15,-1.79,218.35,86.3,3390.59
1,West Coast Pap ,254.75,1.49,277.0,155.0,1682.6
2,Tamil Newsprint ,173.65,-1.22,182.8,98.45,1201.84
3,Seshasayee Pape ,185.45,-0.32,194.6,126.0,1169.6
4,Andhra Paper ,250.75,-1.34,298.95,164.5,997.23
5,Satia Ind ,93.55,4.12,142.9,70.25,935.5
6,Emami Paper ,154.05,0.16,182.0,60.6,931.99
7,Orient Paper ,30.35,-3.34,32.9,15.65,643.98
8,Kuantum Papers ,73.15,-0.41,88.9,25.01,638.33
9,Rushil Decor ,254.1,-3.9,289.0,68.0,505.87
10,NR Agarwal ,233.75,-1.83,284.0,170.2,397.82
11,Pudumjee Paper,38.8,-0.89,41.1,12.75,368.41
12,YASH PAKKA LTD ,87.0,-1.53,110.4,30.6,306.59
13,Genus Paper ,11.36,-2.07,11.97,4.54,292.1
14,Shree Rama News ,18.9,-0.26,20.85,11.85,278.82
15,Astron Paper &,57.4,-0.35,62.75,26.75,266.91
16,Ballarpur Ind ,1.88,-4.57,3.06,0.49,243.17
17,Star Paper ,147.05,-0.57,154.0,85.0,229.52
18,Ruchira Papers ,94.2,-0.79,100.45,43.0,228.45
19,Nath Industries ,107.5,0.19,125.05,57.45,204.25
20,South (I) Paper ,113.1,2.63,114.9,56.0,169.65
21,Shreyans Ind ,104.45,-1.83,117.1,67.7,144.4
22,Kushal ,5.37,4.88,7.28,2.89,132.92
23,Sundaram Multi ,2.48,-4.98,2.72,1.07,117.52
24,Metroglobal ,75.4,0.0,80.0,37.15,93.0
25,Orient Press ,80.0,-1.36,123.8,63.3,80.0
26,Malu Paper ,33.85,-2.31,37.65,22.1,57.75
